reviews.text,reviews.rating
I didn't find it useful for my 4yr old daugter so i returned it the other day.All the games in it r so kiddy games.,2.0
Great beginner tablet for kids I would recommend it,3.0
I have 3 autistic kids and is great cause they can be rough .,3.0
"did not power up...at all. I am so happy that my grand-niece wasn't here and doesn't know about this yet, she would have been crying.",1.0
The screen breaks way to easy it drop one time broke,1.0
I am happy so far with this tablet. It offers great protection for use with kids but is a little pricey for the lackluster performance. Great for kids.,3.0
Slow performance and charging port very low poor quality it gets frozen most of the times,3.0
"Very slow performance and sometimes applications freeze up and don't work very well , charging port very low quality",3.0
This product is not user friendly much less kid friendly. Took them back for samsungs.,1.0
Very difficult to connect to You Tube. Very frustrating,2.0
Bought it for my 5 yr old daughter and for some reason it did not work. This is the second time I've purchased this and had to return it. So I will get her a mini iPad. Never again will I waste my time and money.,2.0
"I bought this for my daughter. It was bundled with a solid bumper case and has a kid mode interface. She insisted on using her brother's iPad constantly. Not to say there is anything wrong with this product, it just wasn't for her.",3.0
My daughter lovethis tablet.. only problem is it cant connect to my home wifi which is verizon,3.0
"The tablet itself was nice, but the screen was to small for books, videos, and minecraft.",3.0
"it has great durability, but lacks great sound. The picture quality is just ok",3.0
"7 year old boy broke it in less than 2 months even with the bumper guard on. Won't power up. When it WAS working, very limited on storage. Ran out of space in 1 hour, so the wifi wouldn't work. Had go in and explain to him he couldn't download more than a hand full of apps at a time. Doesn't matter now since it won't even turn on or charge.",1.0
"I baught 2 for my kids, and figured that with the cover the the one year of freetime which includes all the videos, apps and games then it makes sense. I baught this one as a gift for a kid overseas, and all the content is not playing, when I contacted amazon, they said it's not for overseas, although I asked in Best Buy before I buy it and they assured me it works everywhere. It's totally overpriced for a tablet that doesn't play anything! Best Buy should know and let customers know specially when u ask specifically!",1.0
Right after we bought it the charging port broke but it was very easy to get the tablet replaced and shipped to our house. It's not very operations friendly and comes with very little instruction.,3.0
It would not turn on or charge. We have to return it to Kindle.,1.0
"I purchase this tablet for my son and it was very disappointing on the 3 exchanges I had to do. First the charger was not working, second the free time was not connecting and third exchange it was freezing. So many good reviews for this tablet but it did not work for me.",1.0
Great for the kids but not much space for all the apps they want.,3.0
"The tablet is pretty good, I would give it 5 stars if you are able to download an use apps from the Google store, that is one of my only big complaint. And also how fast the SD card got filled with items from Amazon OS that's on the tablet without the user knowing. On the other hand, With four kids using tablets as reward time it helps the kids free time is awesome it useful",3.0
Its a nice little set up but it's slow. I wish I would have investigated them a little more before just jumping in.,3.0
Great case ok tablet no Android play store. Weak micro usb port. It's isn't an straight out the box tablet. Had to install Android play store on it. And as far as the charging port goes I'm on my 3rd one but best buy are the best with their return policy...,3.0
Grandson became board with what it offers. Plug wears out fast,3.0
This product wouldn't turn on nor charge and then store couldn't locate another one for me.,1.0
Got this for my 9 year old and several games that he wants to play are not accessible on this tablet. Seems like this is geared more towards younger kids. Case is good though and keeps tablet safe. Would be tough to break!!,2.0
"This makes for a decent tablet for a kid with the kids edition, but I'm not sure I'd want it as an adult. There are much better tablets on the market. But since it's cheap, that's to be expected.",3.0
I purchased this item for my 7yr old daughter. We like it but we can't get the pictures of the apps to show,3.0
"This tablet is OK, sometimes it's kind of slow. Loads for a while before opening app. Storage has been good. 32 GB. I gave my son the freedom to download any game he wanted on prime time. And after 2 months he still has like 3gb left of space. Not recommend for kids over 10 years old. My son is 4 and sometimes he gets mad because tablet gets slow. Still good deal for 32gb, 1 year primetime for $80",3.0
It's a good piece of technology it's just not connecting to the wifi,3.0
I bought this for 3 year old to replace an older Ipad. it was functional but no where near level of ipad. This is understandable based on price difference/ I returned to store.,3.0
This tablet is grrrrrrreeeeeeeeaaaaaattttttt for the children!,3.0
This device is a good if you are looking for a starter tablet for a young individual.,3.0
"A good starter tablet, but very very slow. Don't expect and I Pad savy child to enjoy this. But for a true beginner it would be fine.",3.0
"Would not take a charge, good thing i tried before wrapping it for Christmas.",1.0
"I didon't care for this tablet, downloading apps outside of Amazon was really confusing.",1.0
"Maybe I had higher expectationin general i will not recommend since the service of Amazon solving situations is not as good as in other products, I've had so much troubles with the amazon free time, I am even not longer using it (it was one of the ""big"" features on the advertisment. I will recommend to look for other alternatives before to take a decision on buying this product",2.0
"When this item is charged it works great, but it takes too long to charge. Asking my 3 year old to wait about 3 hours (no exaggerating) is a bit much. We have tried to buy a new charger and it still takes just as long. My niece has this same tablet and it take about 45 minutes to charge once it is fully dead",2.0
volume is a problem we have to take off the protective case for it to sound clear.,3.0
"Thought this came without special offers, the staff told me it didn't. Amazon had a sale on this when I bought it, and I thought I was just getting the same deal, but I had to pay $20 later to get rid of the ads",3.0
"I bought this product for traveling for its light weight and paper like reading. It was fine with e-books, but I had some PDF file I wanted to read on it. I could load the PDFs, but hard to read. No font enlargable for PDFs. Plus, the screen is not very responsive as screens in tablets. I ended up return it.",3.0
"Reading a book, it's great. Working with PDF files, not so great. Also please be aware that Amazon Customer Service will treat you like a pariah because you purchased this Kindle from Best Buy instead of directly through their store.",2.0
"Love this kindle as its light, user friendly and great purchase",3.0
"I am really disappointed in this Kindle....I have had many kindles, but I wanted somwthing I thoughtnwould be simple. This kindle doesn't show all my books that are in my cloud..it doesn't matter that they aren't in my device but they should still show up in my cloud...I have to go to my amazon account and transfer the book I want to my device.",1.0
I set it up but haven't used it yet. Not clear how to download books but I plan to learn that this weekend.,3.0
"After using IPAD, it is weird to see flickers while reading on a small screen. However, it was recommended by a friend of mine who thinks it is easy on eyes. Battery lasts long and you can download work related pdfs to read later. (my main purpose to buy was to read docs offline) Redundant if you have kindle on ipad/other tabs.",3.0
Paper white does not allow you do use books from the library as you cannot load apps. Only books from Amazon are available to read.,1.0
"I purchased this as a gift for my daughter and she loves it. Easy to read and stores all of her books. My only complaint is that it feels slow and sluggish when transitioning from one screen tk the next. Even turning the page feels slow. Not sure if it has a setting to change this but its a noticeable difference between this device and the kindle fire both with out of the bix settings. My daughter doesn't mind it and prefers the screen on the paperwhite for reading. Battery life is fantastic, its so good you can go on a weekend trip and leave the charger at home.",3.0
Tried to use it for and it's does not work as ebookWhich is why I am not satisfied ..,2.0
Our daughter loves the size and portability of the product. Her iPad died and she uses her Mac book for school so this was a great choice for her to read books on.,1.0
Not a big reader but gave it to someone that is. She is happy so I think that should make me happy.time will tell,2.0
This was a replacement for my son who's original kindle broke. He likes it a lot. Just wish we could figure out how to get all the old content we had bought from the old one into the new one.,3.0
I purchased 3 (2 as gifts) recently believing all prior purchases would be compatible with the Paperwhite. I was highly disappointed to learn that interactive solitaire and word games I played on the old Kindle Touch were lost.,3.0
Excellent product nysecond one will but again love read,3.0
"The best reader out there - however don't expect to use this tablet for its web browser function - looks strange seeing ""paper"" versions of websites as the paper white feature cannot be turned off.",3.0
Have been using a tablet and find the Kindle harder to navigate.,3.0
"I wanted to like this a lot because my Ipad Mini is ""heavy"" to carry in my purse all the time. This is so very light. BUT they make you jump through hoops to get rid of all the advertising on the device AND when you buy it at Best Buy you are not given a choice to ""spend an extra 20 on a 119 dollar ""book"" or put up with their ads"". I had to go through being on hold FOREVER to get someone to help get this off my device so that was an IMMEDIATE turn-off. I don't find it to page-turn handle as well as my OLD ORIGINAL NOOK OR NOOK COLOR and certainly not anything like the Ipad Mini. If I hadnt kept it too long to return I would have. It doesn't auto correct to landscape then portrate, nope you have to MANUALLY CHOOSE ONE OR THE OTHER AND GOING BACK AND FORTH IS just stupid...it should have been part of the IMPROVED design, THEY REALLY MISSED THE MARK FOR THE PRICE. i CAN GET A FULL TABLET FOR LESS MONEY THAT DOES ALL THAT AND SIMPLY USE THE KINDLE APPPROSLight weightSmall for purseback lightCONS1-comes preloaded with ads2-not easy to get them off if you buy device in a store3-page control is not that simple4-t doesn't auto turn from landscape to portrate you have to set it to one OR the other5-not as touch responsive to anything6-don't like the organization of it",2.0
"The recharging port is not working consistently. I have tried other cables, so I know it's not the cable. Otherwise it works fine. I am looking forward to not having to charge it but once a week.",3.0
Very nice eReader - a big step up from the basic reader that I started with.,2.0
There have been a few minor changes included in this new Kindle that I don't particularly like.Opening page is slightly confusing.,3.0
"This reader is purely for the person that simply wants an e-book reader, and very little else.",3.0
"I wanted a Kindle with a light feature for reading in bed at night. Had I done my homework, I would have purchased a Kindle with more bells and whistles.",3.0
It does what it is supposed to do. I wanted access to the internet to download books and didn't realize it would not do this feature. I would onIy recommend if a person only wants to read books from Amazon.,2.0
I usually read in bed and found this reader to be too heavy and bulky. I originally didn't want to pay the higher price for the Voyage but I exchanged this one for the Voyage and I am much happier with it.,3.0
It's more for people that want to read without glare,2.0
I got it to store all my college books without checking to see if they would even be compatible. They weren't. It's my fault for not checking this. The three star rating is because you can buy a good tablet for less and use the kindle app. Which is what I did. I can now read my books and have a fully functional tablet.,3.0
I didn't find the e-reader easy to navigate and actually found it confusing. I have an older model and that one is easier to navigate. The new one was skipping pages sometimes also.,3.0
"I purchased this ereader because it stated you could get library booksvia USB cord (and Wifi if you are near one). I do not have Wifi andthe USB would not transfer. Tried everything, neighbor tried, readinstructions, viewed YouTube. But it wouldn't work. Took it back but it was beyond 15 days and they would only give me credit. I then upgraded to Wifi 3g and that better work for the extra money. Very disappointed as I felt I had no other choice.",1.0
"I had a lower end kindle for years. When that broke, I decide to buy the higher end one that is backlit. The back litghting is nice for reading at night. But the touch features are too jumpy--it jumps pages instead of just turning to the next one. It is cumbersome to buy through amazon and difficult to see the list of what you have. I don't know if I'd buy this one over the lowest end one again.",3.0
"It should be easier.to print off highlights and have a choice not.to have every location and other stuff printing with every highlight.It should be easier to erase ""All"" highlights.Regular book numbers should correlate with location.Easier.to.forward.through chapters.",3.0
"The Kindle Paper white is excellent for reading; however: 1. Product needs to be able to shut OFF! Very unhappy about this. Advertising says will hold charge for weeks - not so, when Kindle paperwhite cannot be shut down. It only holds a charge for a few days, if you read for a couple of hours each day. 2. I have books that I do not intend to read often and want them left in the cloud. I am finding it very close to impossible to return any of my books to the cloud - IT SHOULD BE EASIER!! Amazon made it easy to change Kindle's when I purchased a new one. All Kindle's should be user friendly. Sadly, this is not the case, with the Paperwhite.",3.0
"Pros: The E-Ink display is easy on the eyes, very sharp. Great battery life.Cons: Dependant on Amazon's Infrastructure to manage. Because of that limitation I give it 3 stars.",3.0
"The paperwhite was excellent at first but just yesterday (Feb. 22), less than 2 months since I purchased it, it froze and nothing I do will work. I am taking it back to Best Buy and hope they can fix it.",2.0
I bought this for travel so I can read as much as I can without bartering and carrying books. It's easy to read but the size doesn't work for me. I have to hold it with two hands. I was hoping I could hold it in one. In retrospect I would get the Amazon Fire instead.,3.0
"Easy to read,very sensitive to touch. Still can't figure out how to get a new book onto the device. The on/off button is tiny which presents a problem as l have long nails. Too technical for a ""book""",3.0
"This edition does not have backlighting which is a big deal!!! If you like reading in bed or indoors without needing to use external lighting, you should not get this version! Get one of the newer editions! If you only read in well lit areas, then go for this one! Kindle is fantastic and I love my white lightweight long lasting kindle with the option to use background light.",2.0
The Version with the light is the way to go. A case is a must the screen can easily be scratched. over works as intended,3.0
doesnot work After three weeks，I cannot open it. so sad,3.0
I like the kindle it is light and easy too sue battery life is good.,3.0
"You will find detailed reviews of kindle paper white online. I will cover some other general observations,If you send a pdf to your kindle email , it will sync it to your kindle. But the fonts appear small when you open it in kindle paper white and the menu option did not allow me to change font size. You have to convert the pdf to be able to adjust font size.You will be able to convert your existing pdfs by sending a email with ""Convert"" in subject line and including the attachment and sending it to your kindle email (refer to amazon settings for finding out your kindle email). However it may lose the tables or other code diagrams from the original pdf so that is a pain (varies from pdf to pdf). Also if you are used to ios or android, the page turns are not the same like flipping. when you tap or perform a page flip,It will blink for a sec and refresh the page to move to next page. I found this a little annoying but it works. if you buy a book online then that might be a better option as it will let you read the formatted content correctly.Battery usage is fantastic.Another positive is that the inbuilt lights are not glaring in the dark so you will find reading to be a pleasant experience. They have settings to adjust brightness as well.",3.0
"It's nice & cool but it responds extremely slow. Compared to modern tablets & phones kindle is just too slow. My expectation would be to make it faster even if I have to charge it often that would be ok, secondly there should be a Home button & back button on the body of kindle.",3.0
I would opt for an iPad rather than the Kindle just because of the ease of researching books by authors etc. the only advantage of the Kindle is the attractive comparative price.,3.0
No access to the Internet.........Won't recommend!,2.0
I have yet to figure out what page of the book I am on. Don't really care what percent of a book is left or that I have 5 minutes left in a chapter. After using a Nook for many years this is cumbersome. Good news: way easier to get library books on this.,3.0
"I still haven't been able to figures out my kindle, it seems like it has very cool features but learning slowly how to take take full advantage of it.",3.0
"A reader, but the processor is not fast, react slowly",3.0
"The earlier models were so simple to use. No nonsense listing of books in it's library, by author or title. Now there are big pictures with tiny lettering and lots of ads.",2.0
It's an OK product. Nothing special. Not on the cutting edge of technology,3.0
"I've had every Kindle e-reader available. Though it doesn't have all the features available on the Voyage, the Paperwhite is the best. The issue I've had are the emergence of tiny light ""leaks"" emerging from the source through the matte textured page background. They're little pinhole-sized, bright light scattered across the page. It usually begins with just one, or two, and becomes several over time. It's distracting to reading. In a conventional book, it would be like having a small speck of dirt on the page. If these little things don't bother you, then it's not an issue. The Paperwhite models don't seem to have this problem as often as the Voyage does. I went through 3 Voyage models before surrendering and returning to the Paperwhite. The Paperwhite has fewer total lights, so it's not as evenly lit as the Voyage, however, it's nothing significant.",3.0
I like it small lightweight easy to see wifi capabilities,3.0
"Let me set the stage for this review: I joined a book club this year and have started reading a lot... or at least what I would consider to be a lot, which is about 2 decently-long books a month.Up until buying the Paperwhite, I was doing most of my reading on my iPhone using the Kindle app. Long story short, I ended up returning the Paperwhite after about 2 weeks. Why? Because I realized just how sporadic my reading was. I read when I'm out and about, waiting at a doctor's office, or in-line at a restaurant, etc. It became overwhelmingly apparent to me that the best E-Reader is the one you have with you at all times. For me, that's my iPhone.The actual reading experience is definitely better on the Paperwhite. However, if you're an ""on-the-go"" reader like me, then it just means you have to carry around another device. Dedicated E-Readers are for people who either truly read a ton, or have a set routine for reading. If that's not you, then stick with your phone.",3.0
I took it back the day after purchasing it. The screen looks like you are scrolling through old news print. Blacks out each moment you move it. I thought it was a defect but nope. According to the geek squad that's just the way it is now :(,1.0
"Battery life is great. Kindle unlimited is lame, web browser needs work.",3.0
"Too small for me. Page turning constantly due to size. Page refresh jumpy, irritating to my eyes.",2.0
"An 'okay' reader. Reading from an iPad mini is better under all conditions except outside in sunlight. Plus, with the iPad you can play games, web search, etc. The Kindle library function is not nearly as good as the Kindle app on the iPad where you can see many more of your books on a page and scroll through them all quickly versus the slow swipe function of the Kindle. I also do not like the page turn of the Kindle versus Apple. Every page turned on Kindle is like slow motion and about every fifth page refreshes entirely. I actually have to go to the top of the next page slowly in order to not have to wait for the Kindle slow page turn. Even the reading in the outdoors feature of the Kindle is not as great as reviewers indicate as there is still the sun glare on pages that you have to deal with, although at least you can read with it outdoors. The Kindle also suffers from a 'shadow' along the bottom of the screen. The explanation is that it is actually a shadow that is between the lights that are shining upward for night time reading. Draw your own conclusions as to whether that is good engineering. It is worse on some of the devices I saw than on others. Kindle serves the purpose for reading at the beach and not worrying if it accidently gets damaged. I would never take an iPad to the beach, but the Kindle is almost 'disposable' in contrast. Maybe 3 stars is being a bit generous but it is a good supplement to the iPad. If Apple ever makes their device so it can be used outside without a glare, then I don't see any market for the Kindle at that point. Not sorry I have a Kindle, but for what I decided to buy it for (reading at beach) it is at the price point where it is not really worth it. I still read ""paper"" books for those who remember what those are and those still work perfectly for beach reading.",3.0
I enjoy this kindle. I was disappointed that the iPad gloss made it difficult to read outdoors at the beach but this paper white makes that very possible.,3.0
"We started out great. We had a great thing going. I loved her, she was easy on the eyes, and looked great in any light. Then 7 months into it, I could no longer turn her on. I tried the reboot with no luck. She is still under warranty but that doesn't matter because Best Buy's return policy stinks. If I do try to replace her, I will not buy it here.",1.0
The screen was small for me and I couldn't access a website with free ebooks. I ended up taking it back and read on my iPad now.,3.0
Bought this for a friend in the hospital.very easy for him to use as he uses it endless hrs.the picture quality is good also ..would buy product again,3.0
Good for the price. Ended up returning it for the model up that had some extra features.,3.0
"I am on my 3rd Kindle. This software downloads new purchases with a picture of the cover of the book on my homepage. Only about a fifth of the available space. So this would only allow you to buy at most four books at a time before the covers would be too small. The new books should be downloaded to my Library in List Form as in the original Kindle. In addition, once you have looked at a book in the homepage, it disappears and you have to search for it or place it in a category. Finally, this system disallows you from manipulating books the way you want. This OS is definitely NOT USER FRIENDLY. It requires a great deal of effort of the user. A lot of wasted data space and waste of time. I am requesting a return to the original Kindle OS.",2.0
I liked my Kindle fire better. Kindle Fire was easier to hold and easier to use.,3.0
I bought it for college textbooks but took it back because it didn't work for this particular device.,2.0
"While reading might be a bit easier on the Paperwhite, navigating on it drove me nuts. The touch screen is annoying and has limited functionality. I tried to like it. I just couldn't. It's sitting unused while I use a less expensive Fire.",2.0
"Not for the average computer person. Very confusing instructions. I spent several hours trying to install the ""overdrive"" so I could get e-books from the library. Ran the battery down several times with no luck. I got so disgusted I had to just put it down. (I'm still trying because I refuse to give up) Thinking about just returning it and the nice leather case too!)",1.0
"I HATE this machine. First, I specifically asked the salesperson if I could connect to the internet. He assured me I could. It does not. Second complaint is that you can't just press the book and delete it. You have to go to Amazon to do this. I hated it so much I gave it away.",1.0
"Still adjusting...had kindle fire and liked the ease of touch for turning pages, definitions and location in book. Paper weight is Much more difficult to maneuver, doesn't seem to be as touch sensitive as the fire. I have to repeatedly touch screen to get page to turn and definition accessibility also takes more work. Also, bookmarking doesn't seem to stay on page.",2.0
Don't buy this if u don't read books also very rarely read the book,2.0
"It will not charge in USB on computer, have to take it in.",2.0
"Used it for 2 days and the screen froze 5 times--the kindle just won't switch on. Had to restart each time, and sometimes restarting won't help. It is clearly defective. Brought it to a Bestbuy store to exchange, but custumer service won't replace it. Asked me to look on the kindle shelf and there was none. Then they said they could give me store credit, and I would go line up in checkout and order a new one. Since I got mine on a discount, I had to pay the price difference!! This is ridiculous. They wouldn't order a replacement for a defective product, unless I pay more?? Got a refund in the end even though I liked the product otherwise and would much prefer an exchange. I guess purchases with discounts are not protected.",1.0
I am glad I bought it. It is easy to use and have given me good book suggestions.,3.0
"Asked a Bestbuy employee if I could connect to my library. He told me yes so I bought the Kindle. When I got it home, found out that downloading books from my library was not an option, so I returned Kindle.",1.0
very difficult to operate this if having problems knowing how to get to the instructions. Should have some computer knowledge prior to purchase.,2.0
"I had to replace my Kindle 3G keyboard after several years because it would no longer charge. So I got this one and I'm satisfied, but I really miss my 3G. The only feature that's better in the newer Kindle is the light. Turning pages is my main complaint with the touch screen. It sometimes doesn't register the touch and you have to do it again. Also going back a page is a pain. Supposedly the left 25% of the screen is for going back, but it seems like the left 10% at best and just to be safe I press on the very edge. I miss the buttons for turning pages.I also miss the 3G even though I didn't use it all that often. Now I just need to make sure I plan ahead on road trips.",3.0
"So I love, love, love e-ink. I'm not even a big reader but t's this magic technology that no one seems excited about. There is literally ink inside the screen that moves up or down electronically. So it is literally an actual printed book page that can change in an instance.I like the Kindle Paperwhite and it does everything I need. But this particular version doesn't have the same pleasing page color as my 5 year old Kindle, which is strange. But I really needed the light to actually be able to read when I usually want to read. So when the light is on it's pretty nice.The interface is rather slow, which is to be expected given it's not a traditional LCD screen (it's literally a printing press), but I wish the interface had better ways to organize and change the order of books. The other problem I had was that the first one I received had a large hole in the upper layer of the screen (where the light diffuses through) so it had this glowing hole that reminded me of a giant stuck pixel. Also there were a few random stuck black spots. The next one did not have these problems. Amazon will replace it for you if it does.",3.0
"I want to rate it 3.5 but best buy lets me rate it 3 or 4, nothing in between. Similarly I see no point in upgrading from an old paperwhite until you really want a 300 ppi display. Kindle Paperwhite is good but not much has changed over the years, if you plan to upgrade over the old one think if it is worth spending.A paperwhite with 3G goes up towards 180-200 USD, I would rather invest the money on a tab. If you are sticking with the base version as I brought (99 USD - no ads), then its a good deal.",3.0
"Easy to use, load books and to read in out door light conditions. Very light to hold and read.",1.0
"I love reading so this e-reader works really well for me. I just wish it was a little bigger. I was used to another e-reader that had a larger screen. Otherwise, it works!",3.0
Little disappointed in. Item very hard to turn off but it is easier to read.,3.0
"I do not like the fact that every thing is in pictures instead of words. On my old paper white I had a list of unread books, now I have pictures. I don't read pictures. If there is a way to make it into a list, I have yet to find it. I thought the that reading is the point.",3.0
"The Paperwhite is certainly better than the regular Kindle, primarily due to the back lighting feature. If you buy a Kindle eReader, this would be the one to buy. You could spend more for the higher end models but there's really no need. The main issue with this eReader is the smudge effect at the bottom of the screen. I tried two Paperwhites and both had the same issue. Perhaps this is just how they are.",3.0
This thing is ok. Next time we get electronics it will be Amason,3.0
Have a nook as my first e-reader. I like downloading library books better on the kindle but prefer the format of the nook.,3.0
I love it. Will definitely recommend it to a friend.,3.0
Not a bad product and for the price it makes a decent gift.,3.0
I have a Paper White 1 and 2. Honestly it is difficult to justify double the price value. I certainly like most added features but not sure its worth the extra money. To note it operates great just not sure its worth an upgrade to the latest greatest.,3.0
Was a Christmas gift and I ended up returning it because it wasn't exactly what I was looking for.,3.0
"The Voyage, when it worked, was great - the page turns make the reading experience seamless and the ink is crisp, making it a real upgrade from the Paperwhite. That said, it started to freeze up quickly after I got it. Hopefully this is a software issue that will be resolved soon (and the price of early adoption, sometimes), because overall, I couldn't be more pleased with the (working) Voyage.",2.0
It has what i wanted click to turn page and that is the only reason i paid that price for it. there is nothing special about it. i thhought that the battery would last longer and as an avid reader it doesn't last long enough.,3.0
I eventually had to return it because of the shades of yellow in the back-light when using it at night. It was okay at day time but at night during which I usually read it was not what i expected to be premium cost product. Especially it was very annoying to read in the landscape mode. I guess Amazon needs a better QA department.,1.0
"I accidentally cracked my screen on the first day when the Voyage was too close to my rocking chair and neither Best Buy nor Amazon would do anything to help. Well, Amazon offered $15 off purchasing the Paperwhite and that wasn't something I wanted at all. Now I'm stuck with a $199 broken Voyage. Not a happy customer. I realize it was my fault but thought they should do something more to minimize the loss and keep my business.",2.0
"Very disappointed that my Kindle Voyage, purchased in April, failed after just two uses. Went to charge it tonight to take on a business trip and it won't charge, won't reset, etc. Since my Best Buy receipt says I only have 15 days to return it, tried calling Amazon support. Their only solution after over 30 minutes on the phone is to process a replacement which may be a new or may be a refurbished device-- unacceptable to replace a less than 2-month old device with a refurbished one... but, given the poor experience I've had with the Voyage, I'm not even comfortable with a 'new' replacement at this point. Amazon says they can't do anything about a refund because I purchased from Best Buy-- 15 days seems a little extreme in a situation like this with a defective product!Stuck with a $200 paperweight :-(",1.0
Replaced a v1 nook but this is not better for reading,3.0
My son truly loves his Kindle. He uses it everyday.,3.0
"I replaced my older Kindle Keyboard, which is larger and heavier than this kindle. Page turning takes some getting used to - I keep touching screen and turning page by mistake. You're able to turn the ""side buttons"" page turning off, but can't turn the touchscreen page turning off - it sure would be nice to allow page turns only with the ""side buttons"" - I think this is a major design flaw. Also, the audio option seems to be missing - you can't have books read aloud to you anymore. Also, no 3G. I almost returned this, but didn't get around to it, so I'm stuck with it.",3.0
Clear reading in bright light outdoor settings. Long battery life.,3.0
"My Kindle Voyage is nearly 16 months old and worked perfectly. I kept receiving emails from Amazon about the software update. I switched off airplane mode, switched on wifi and shortly after the screen locked up. I have tried everything with customer support and they now tell me I will have to buy a new one. I am very annoyed. If I had left the software as it was my Kindle Voyage would still be working.",1.0
"The Kindle is great for just reading books, and the battery power is pretty good.The experimental browser is not very user friendly.",3.0
i cant at night it has no back light from one to ten its a 7,2.0
It is the top of the line e reader by amazon which is also the leader in e readers. The voyage is an excellent device and very versatile to carry on your trips. I feel the premium for the page turn sensors is little too high. In hindsight I would go with the paper white and save a few bucks.,3.0
Ive had the 1st kindle so it took time to get used to no keyboard but love the built in light that has auto adjusting. The homepage isnt as friendly,3.0
"turning pages not as easy as the original ones; whole Home Page experience not really user friendly, and seems geared to just sell you more books.",3.0
Have had it for a while noe. A littlebit unusual to press so hard to change page but now starting to get used to it.,3.0
very good produ ct and service will defintely refer to a freind.,1.0
doesnot work After three weeksI cannot open it. so sad,3.0
"Bought Amazon Fire TV 2/16/15, this is NOT the replacement cord for my model.Be aware of what you are purchasing --- this is NOT a fit for the older Fire models.Alternate, non Amazon, power cords are available for the older version of Fire TV on Amazon.",2.0
I PURCHASED THIS ITEM BACK IN THE FIRST QUARTER OF 2017. I RETURNED THIS ITEM WITHIN 30 DAYS OF PURCHASE. I MAILED IT BACK PER INSTRUCTIONS BY AMAZON. TODAY MAY 26 I RECEIVED AN E-MAIL FROM AMAZON THAT THEY FAILED TO RECEIVE THE ITEM BY JUL. 20 SO THEY WILL CHARGE MY CREDIT CARD. I HAVE TO ASSUME THAT SOMEONE IN AMAZON RECEIVING DID NOT DO THEIR JOB LOGING IN THE ITEM OR US MAIL LOST THE ITEM. EITHER WAY I AM SCREWED.,3.0
This tablet could be so much better if the apps actually worked decently. The built in Amazon pieces for Prime members is great and work flawlessly. But it's not enough to overcome the terrible app behavior and countless freezes. They need to take a lesson or two from Apple.,2.0
Any one who doesn't want to spend too much money and get a tablet for kids it is perfect for them.,3.0
Slow response. Wait 5 sec to turn a page. Frustrating. Best Buy says too bad so sad for me.,1.0
Good tablet althought the availability of apps thru their appstore is limited.,3.0
Bought this tablet for my 4 yo and 9 yo. Tablet was perfect for their use of watching movies and kid games,3.0
Still not able to connect to wifi so I am unable to give a recommendation.,2.0
It is ok but I like my bigger screen one but it broke in less than two years,2.0
The tablet periodically shuts off for no reason. I have contacted Amazon but their only suggestion was to reset to factory default.,2.0
"Works fine, don't like the ads. Easy to use speed ok.",3.0
"It is ok to be a ""android"" tablet with such a low price. But the display is not good as they described.It hurts my eyes after long use.",3.0
"Very basic. If you need more than the basics, look for an Android tablet.",3.0
good product but very hard to customize like real androids. Can not install firefox or other SW that Amazon deems a competition...too bad,3.0
It's a cheap version to allow my wife to read books and such. No pretense that it's anything like an iPad but it's doing exactly what it should do for the price point it's set at.,3.0
"I have never had so many issues with a kindle and I have purchased alot. It's slow. It shuts off whenever it wants, the sd card dosent read half the time. And when it does it seems to be downloading it. And it deleted apps off my other kids kindle or adds when I do ... very very stupid . It has cracked . And I have never dropped it . It isn't made well. I am going to return it and I will probably never buy another kindle . HORRIBLE",1.0
"Found this tablet to be very intrusive with adds, almost forced to use credit card to make things work.",1.0
"It has a delayed response. i can't access my email accounts unless I give Amazon access to control everything. I can't put my apps on my opening page. Amazon uses the Washington Post, I prefer the NYT. So far not a fan.",3.0
Could not download apps I needed to control my tvs,3.0
"Full disclosure, I've only had iPads in the past. I needed an android based tablet as a 3rd party app that I needed was yet IOS supported. You get what you pay for. Build quality, touch and feel, yes it's equal to the price. Constant adds urging you to make various Amazon based purchases...not my cup of tea but I guess fills a price point and need.",2.0
"Stay away from the certified refurbished Amazon Fire TV. I received two Certified Refurbished defective fire TVs. The first the screen looked half corrupted, see the pictures. The second Certified Refurbished Amazon fire tv I received would not boot up, it was stuck in an infinite loop where I would only see the amazon logo for 10 seconds then it would boot up again.If anything, Amazon needs to re-visit its refurbishment process and quality control of the refurbished products they let get in consumer hands.Update 11/28/16: I purchased a new Fire TV during the BF sale and I have had no issues so far :).",1.0
"I bought this thinking since we'd bought several other refurbished things that worked, that it would be okay. The box never booted properly so the only thing we could stare at was the Amazon logo and the words Unknown Boot in the corner. Customer Service tried to help with the box but we couldn't get it to trouble shoot. Sending this box back.",1.0
"Certified garbage! Lesson learned about paying attention to reviews. Fire TV box and remote was packaged like new, even included new batteries. After plugging it in it would only show Amazon logo and 'unknown boot' on screen. Cycled power several times and even tried to reset using remote buttons, no dice. I read all the negative reviews before I purchased this, I chose to take the chance so I'm angry with myself, but very disappointed with Amazon for even suggesting this is refurbished, let alone certified, as if that means something.",1.0
